,lahmanID,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,bbrefID
686,687,barryto01,,,1879.0,4.0,10.0,USA,MO,St. Louis,1946.0,6.0,4.0,USA,MO,St.Louis,Tom,Barry,,Thomas Arthur,,155.0,69.0,,R,4/15/1904,4/15/1904,,barryto01,barryto01,barrt101,barryto01,barryto01
687,688,barteki01,,,1972.0,7.0,21.0,USA,NE,Omaha,,,,,,,Kimera,Bartee,,Kimera Anotchi,,175.0,72.0,R,R,4/3/1996,8/3/2001,Creighton,barteki01,barteki01,bartk001,barteki01,barteki01
688,689,bartedi01,,bartedi01h,1907.0,11.0,22.0,USA,IL,Chicago,1995.0,8.0,4.0,USA,CA,Alameda,Dick,Bartell,,Richard William,"Rowdy Richard,Shortwave",160.0,69.0,R,R,10/2/1927,5/24/1946,,bartedi01,bartedi01,bartd101,bartedi01,bartedi01
689,690,barthbo01,,,1924.0,7.0,15.0,USA,CT,New Haven,2000.0,4.0,14.0,USA,CT,Branford,Bob,Barthelson,,Robert Edward,,185.0,72.0,R,R,7/4/1944,9/27/1944,,barthbo01,barthbo01,bartb103,barthbo01,barthbo01
690,691,barthjo01,,,1882.0,4.0,14.0,USA,PA,Philadelphia,1946.0,11.0,4.0,USA,PA,Fairview Village,John,Barthold,,John Francis,Hans,180.0,71.0,B,R,5/17/1904,6/8/1904,,barthjo01,barthjo01,bartj101,barthjo01,barthjo01
691,692,barthle01,,,1903.0,4.0,4.0,USA,WI,Madison,1972.0,9.0,19.0,USA,IL,Barrington,Les,Bartholomew,,Lester Justin,,195.0,71.0,R,L,4/11/1928,8/19/1932,,barthle01,barthle01,bartl101,barthle01,barthle01
692,693,bartito01,,,1932.0,5.0,9.0,USA,PA,Pittsburgh,,,,,,,Tony,Bartirome,,Anthony Joseph,,155.0,70.0,L,L,4/19/1952,9/28/1952,,bartito01,bartito01,bartt101,bartito01,bartito01
693,694,bartlbi01,,,1885.0,1.0,8.0,USA,OH,Cincinnati,1965.0,5.0,17.0,USA,OH,Cincinnati,Bill,Bartley,,William Jackson,,190.0,71.0,R,R,9/15/1903,9/20/1907,,bartlbi01,bartlbi01,bartb102,bartlbi01,bartlbi01
694,695,bartlbo01,,,1920.0,2.0,11.0,USA,IL,Chicago,,,,,,,Boyd,Bartley,,Boyd Owen,,165.0,68.0,R,R,5/30/1943,6/7/1943,,bartlbo01,bartlbo01,bartb104,bartlbo01,bartlbo01
695,696,bartlir01,,,1914.0,6.0,27.0,USA,MI,Bay City,1973.0,6.0,12.0,USA,MI,Westland,Irv,Bartling,,Henry Irving,,175.0,72.0,R,R,9/8/1938,9/29/1938,,bartlir01,bartlir01,barti101,bartlir01,bartlir01
696,697,bartobo01,,bartobo01h,1941.0,7.0,30.0,USA,OH,Norwood,,,,,,,Bob,Barton,,Robert Wilbur,,175.0,72.0,R,R,9/17/1965,7/30/1974,,bartobo01,bartobo01,bartb101,bartobo01,bartobo01
697,698,bartoha01,,,1875.0,1.0,20.0,USA,PA,Chester,1955.0,1.0,25.0,USA,PA,Upland,Harry,Barton,,Harry Lamb,,155.0,66.0,B,R,4/15/1905,9/26/1905,,bartoha01,bartoha01,barth101,bartoha01,bartoha01
698,699,bartosh01,,,1963.0,5.0,14.0,USA,CA,Los Angeles,,,,,,,Shawn,Barton,,Shawn Edward,,195.0,75.0,R,L,8/6/1992,9/6/1996,Nevada,bartosh01,bartosh01,barts001,bartosh01,bartosh01
699,700,bartovi01,,,1908.0,2.0,1.0,CAN,AB,Edmonton,1973.0,9.0,13.0,CAN,ON,Toronto,Vince,Barton,,Vincent David,,180.0,72.0,L,R,7/17/1931,7/24/1932,,bartovi01,bartovi01,bartv101,bartovi01,bartovi01
700,701,bartoda01,,,1917.0,3.0,24.0,USA,MO,St. Louis,2006.0,4.0,30.0,USA,TN,Nashville,Dave,Bartosch,,David Robert,,190.0,73.0,R,R,4/28/1945,7/22/1945,,bartoda01,bartoda01,bartd102,bartoda01,bartoda01
701,702,bartsch01,,,1865.0,3.0,13.0,USA,IL,Peoria,1936.0,6.0,9.0,USA,IL,Peoria,Charlie,Bartson,,Charles Franklin,,170.0,72.0,,,5/14/1890,9/16/1890,,bartsch01,bartsch01,bartc101,bartsch01,bartsch01
702,703,basgamo01,,,1922.0,2.0,8.0,USA,KS,Pfeifer,2005.0,9.0,22.0,USA,AZ,Sierra Vista,Monty,Basgall,,Romanus,,175.0,70.0,R,R,4/19/1948,8/11/1951,,basgamo01,basgamo01,basgm101,basgamo01,basgamo01
703,704,bashaal01,,,1888.0,8.0,22.0,USA,OH,Cincinnati,1967.0,6.0,23.0,USA,OH,Cincinnati,Al,Baschang,Formerly thought to be Al Bashang,Albert C.,,150.0,68.0,B,R,7/30/1912,7/13/1918,,bashaal01,bashaal01,basha101,bashaal01,bashaal01
704,705,bashowa01,,,1909.0,10.0,6.0,USA,PA,Harrisburg,1984.0,9.0,26.0,USA,FL,Sebring,Walt,Bashore,born Walter Franklin Beshore,Walter Franklin,,170.0,72.0,R,R,7/14/1936,8/7/1936,,bashowa01,bashowa01,bashw101,bashowa01,bashowa01
705,706,basined01,,,1922.0,11.0,4.0,USA,NY,Buffalo,,,,,,,Eddie,Basinski,,Edwin Frank,"Bazooka,Fiddler",172.0,73.0,R,R,5/20/1944,7/4/1947,,basined01,basined01,basie101,basined01,basined01
706,707,baskeji01,,,1887.0,12.0,10.0,USA,TN,Athens,1942.0,7.0,30.0,USA,TN,Athens,Jim,Baskette,,James Blaine,Big Jim,185.0,74.0,R,R,9/22/1911,5/9/1913,,baskeji01,baskeji01,baskj101,baskeji01,baskeji01
707,708,bassdi01,,,1906.0,7.0,7.0,USA,TN,Rogersville,1989.0,2.0,3.0,USA,FL,Graceville,Dick,Bass,,Richard William,,175.0,74.0,R,R,9/21/1939,9/21/1939,,bassdi01,bassdi01,bassd102,bassdi01,bassdi01
708,709,bassdo01,,,1898.0,12.0,4.0,USA,GA,Macon,1970.0,1.0,12.0,USA,GA,Macon,Doc,Bass,Also Played One Game In 1918 Under Name Of Johnson,William Capers,,165.0,70.0,L,L,7/29/1918,7/29/1918,,bassdo01,bassdo01,bassd101,bassdo01,bassdo01
709,710,bassjo01,,,1848.0,,,USA,SC,Charleston,1888.0,9.0,25.0,USA,CO,Denver,John,Bass,,John Elias,,150.0,66.0,,,5/4/1871,,,bassjo01,bassjo01,bassj101,bassjo01,bassjo01
710,711,basske01,,,1959.0,5.0,12.0,USA,CA,Redwood City,,,,,,,Kevin,Bass,,Kevin Charles,,183.0,72.0,B,R,4/9/1982,10/1/1995,,basske01,basske01,bassk001,basske01,basske01
711,712,bassno01,,,1939.0,1.0,21.0,USA,MS,Laurel,,,,,,,Norm,Bass,,Norman Delaney (Jr.),,205.0,75.0,R,R,4/23/1961,4/26/1963,,bassno01,bassno01,bassn101,bassno01,bassno01
712,713,bassra01,,,1954.0,3.0,13.0,USA,OK,Lawton,,,,,,,Randy,Bass,,Randy William,,210.0,73.0,L,R,9/3/1977,6/7/1982,,bassra01,bassra01,bassr101,bassra01,bassra01
713,714,bassech01,,,1863.0,2.0,9.0,USA,RI,Central Falls,1942.0,5.0,28.0,USA,RI,Pawtucket,Charley,Bassett,,Charles Edwin,,150.0,70.0,R,R,7/22/1884,10/15/1892,,bassech01,bassech01,bassc101,bassech01,bassech01
714,715,bassljo01,,,1895.0,6.0,3.0,USA,PA,Mechanics Grove,1979.0,6.0,29.0,USA,CA,Santa Monica,Johnny,Bassler,,John Landis,,170.0,69.0,L,R,7/11/1913,9/30/1927,,bassljo01,bassljo01,bassj102,bassljo01,bassljo01
715,716,bastich01,,,1860.0,7.0,4.0,USA,PA,Philadelphia,1932.0,1.0,18.0,USA,NJ,Pennsauken,Charlie,Bastian,,Charles J.,,145.0,66.0,R,R,8/18/1884,8/22/1891,,bastich01,bastich01,bastc101,bastich01,bastich01
716,717,batchem01,,,1880.0,1.0,21.0,USA,NY,Brooklyn,1926.0,8.0,23.0,USA,NY,Brooklyn,Emil,Batch,,Emil,"Heinie,Ace",170.0,67.0,R,R,9/13/1904,10/5/1907,,batchem01,batchem01,batce101,batchem01,batchem01
717,718,batchjo01,,,1898.0,7.0,11.0,USA,MA,Wenham,1989.0,5.0,5.0,USA,MA,Beverly,Joe,Batchelder,,Joseph Edmund,Win,165.0,67.0,R,L,9/29/1923,5/20/1925,,batchjo01,batchjo01,batcj101,batchjo01,batchjo01
718,719,batchri01,,,1967.0,4.0,8.0,USA,SC,Florence,,,,,,,Rich,Batchelor,,Richard Anthony,,195.0,73.0,R,R,9/3/1993,7/15/1997,,batchri01,batchri01,batcr001,batchri01,batchri01
719,720,batemjo01,,,1940.0,7.0,21.0,USA,TX,Killeen,1996.0,12.0,3.0,USA,OK,Sand Springs,John,Bateman,,John Alvin,,210.0,75.0,R,R,4/19/1963,10/3/1972,,batemjo01,batemjo01,batej102,batemjo01,batemjo01
720,721,batesbi01,,,1963.0,12.0,7.0,USA,TX,Houston,,,,,,,Billy,Bates,,William Derrick,,155.0,67.0,L,R,8/17/1989,10/2/1990,Texas,batesbi01,batesbi01,bateb001,batesbi01,batesbi01
721,722,batesbu01,,,1912.0,3.0,16.0,USA,CA,Los Angeles,1987.0,4.0,29.0,USA,CA,Long Beach,Bud,Bates,,Hubert Edgar,,165.0,72.0,R,R,9/16/1939,10/1/1939,,batesbu01,batesbu01,bateb101,batesbu01,batesbu01
722,723,batesch01,,,1907.0,9.0,17.0,USA,PA,Philadelphia,1980.0,1.0,29.0,USA,KS,Topeka,Charlie,Bates,,Charles William,,165.0,70.0,R,R,9/22/1927,10/2/1927,,batesch01,batesch01,batec101,batesch01,batesch01
723,724,batesde01,,,1940.0,6.0,12.0,USA,WA,Seattle,,,,,,,Del,Bates,,Delbert Oakley,,195.0,74.0,L,R,5/6/1970,6/5/1970,,batesde01,batesde01,bated101,batesde01,batesde01
724,725,batesdi01,,,1945.0,10.0,7.0,USA,OH,McArthur,,,,,,,Dick,Bates,,Charles Richard,,190.0,72.0,L,R,4/27/1969,4/27/1969,,batesdi01,batesdi01,bated102,batesdi01,batesdi01
725,726,batesfr01,,,1876.0,9.0,28.0,USA,TN,Cleveland,,,,,,,Frank,Bates,,Creed Napoleon,,156.0,70.0,,,10/7/1898,5/22/1899,,batesfr01,batesfr01,batef101,batesfr01,batesfr01
726,727,batesja01,,,1971.0,1.0,5.0,USA,CA,Downey,,,,,,,Jason,Bates,,Jason Charles,,170.0,71.0,B,R,4/26/1995,9/27/1998,Arizona,batesja01,batesja01,batej001,batesja01,batesja01
727,728,batesjo01,,,1868.0,5.0,28.0,USA,OH,,1919.0,3.0,24.0,USA,CA,Oakland,John,Bates,,John William,,181.885744235,,,,8/25/1889,8/25/1889,,batesjo01,batesjo01,batej103,batesjo01,batesjo01
728,729,batesjo02,,,1882.0,8.0,21.0,USA,OH,Steubenville,1949.0,2.0,10.0,USA,OH,Steubenville,Johnny,Bates,,John William,,168.0,67.0,L,L,4/12/1906,10/10/1914,,batesjo02,batesjo02,batej101,batesjo02,batesjo02
729,730,batesra01,,,1890.0,2.0,8.0,USA,NJ,Paterson,1970.0,8.0,15.0,USA,AZ,Tucson,Ray,Bates,,Raymond,,165.0,72.0,R,R,5/31/1913,9/24/1917,,batesra01,batesra01,bater101,batesra01,batesra01
730,731,bathebi01,,,1960.0,10.0,14.0,USA,CA,Downey,,,,,,,Bill,Bathe,,William David,,200.0,74.0,R,R,4/12/1986,10/3/1990,Pepperdine,bathebi01,bathebi01,bathb001,bathebi01,bathebi01
731,732,batismi01,,,1971.0,2.0,19.0,D.R.,,Santo Domingo,,,,,,,Miguel,Batista,,Miguel Jerez (Decartes),,210.0,73.0,R,R,4/11/1992,,,batismi01,batismi01,batim001,batismi01,batismi01
732,733,batisra01,,,1947.0,10.0,20.0,D.R.,,San Pedro de Macoris,,,,,,,Rafael,Batista,,Rafael (Sanchez),El Gallo (The Rooster),195.0,73.0,L,L,6/17/1973,4/27/1975,,batisra01,batisra01,batir101,batisra01,batisra01
733,734,batisto01,,,1973.0,12.0,9.0,D.R.,,Puerto Plata,,,,,,,Tony,Batista,,Leocadio,,180.0,72.0,R,R,6/3/1996,9/30/2007,,batisto01,batisto01,batit001,batisto01,batisto01
734,735,batiske01,,,1966.0,10.0,21.0,USA,TX,Galveston,,,,,,,Kevin,Batiste,,Kevin Wade,,178.0,74.0,R,R,6/13/1989,6/21/1989,,batiske01,batiske01,batik001,batiske01,batiske01
